Guess1,Guess2,Probability
62*5=310,7--8/4=9,0.5299892794673579
1*45/5=9,2+8-3=07,0.5299892794673577
091-5=86,4+7*4=32,0.5299892794673576
138/3=46,7*2-+5=9,0.5299892794673575
37+21=58,45-16=29,0.5299892794673575
45/3=+15,8*02-7=9,0.5299892794673574
6*7/3=14,9+02-6=5,0.5299892794673574
06*7=+42,89-51=38,0.5299892794673572
39+21=60,5-8/-4=7,0.5299892794673572
18/2-6=3,49+08=57,0.5299892794673571
23-+15=8,9746*0=0,0.5299892794673571
12/8*4=6,9-5+3=07,0.5299892794673567
80-26=54,9/3*1=+3,0.5299892794673567
51-8*6=3,7+04-2=9,0.5299892794673565
08-5+3=6,1+7*4=29,0.5299892794673564
7/1*6=42,98-93=05,0.5299892794673564
2*9-7=11,8/4+03=5,0.5299892794673563
0*2/36=0,89-75=14,0.529989279467356
062-8=54,91/+7=13,0.529989279467356
3*4-2=10,8+59=+67,0.5299892794673559
27+41=68,72-13=59,0.5299892794673557
0/75+9=9,84-23=61,0.5299892794673556
18*2/9=4,73+-8=65,0.5299892794673555
18/2-5=4,9673*0=0,0.5299892794673555
380/76=5,9-+4*2=1,0.5299892794673553
0+18/9=2,76-45=31,0.5299892794673547
6/+03=+2,98-47=51,0.5299892794673547
0/8764=0,9*2-3=15,0.5299892794673546
73-68=+5,9412*0=0,0.5299892794673539
2-4+03=1,9+8*7=65,0.529989279467353
9*6-1=53,42+18=60,0.5299892794673506
5*7+1=36,90/9-8=2,0.5299892794673503
3/6*2=+1,95-48=47,0.5299892794673486
2-16/8=0,5*7+9=44,0.5299328556113608
24-5*3=9,6+01/1=7,0.5299328556113606
04-8+5=1,6*3+9=27,0.5299328556113598
20-7*2=6,4+15/3=9,0.5299328556113594
24*3/9=8,7-6+05=6,0.5299328556113593
2*019=38,7-+6/3=5,0.5299328556113589
3-4+6=05,8*1*9=72,0.5299328556113587
5*1+04=9,7-32/8=3,0.5299328556113584
+2*5-7=3,104-96=8,0.5299328556113576
46+52=98,40-23=17,0.5299328556113575
35-27=+8,6/9*6=04,0.5299328556113574
35-27=08,6/9*6=+4,0.5299328556113574
04+5-2=7,18*3/6=9,0.5299328556113572
5/01+2=7,6*9-48=6,0.5299328556113572
+56/14=4,03*29=87,0.5299328556113571
2/38*0=0,65+14=79,0.5299328556113571
3*9-6=21,4+7/07=5,0.5299328556113571
2+39=041,65-7*8=9,0.529932855611357
2*5-+9=1,336/48=7,0.5299328556113568
+35-8=27,76/19=04,0.5299328556113566
32*1/4=8,5+7-9=03,0.5299328556113566
47+21=68,8-09/3=5,0.5299328556113566
04+4/2=6,3*8-9=15,0.5299328556113563
10-6+3=7,52*9=468,0.5299328556113562
13-5+0=8,648/72=9,0.5299328556113562
60-39=21,74-56=18,0.529932855611356
2*07-9=5,48/016=3,0.5299328556113558
2*48=096,5+3-1=+7,0.5299328556113558
+19-2=17,4*06/3=8,0.5299328556113556
+19*2=38,53-047=6,0.5299328556113556
3/9*12=4,56/08=+7,0.5299328556113556
27+59=86,4-9/03=1,0.5299328556113555
31-025=6,8*9+4=76,0.5299328556113555
0*1945=0,76/+2=38,0.5299328556113554
3*89=267,5-4-0=+1,0.5299328556113553
07-+8=-1,59*4=236,0.529932855611355
0/1*97=0,43+25=68,0.5299328556113547
6*02/4=3,79-+78=1,0.5299328556113547
2*35=070,9-48/6=1,0.5299328556113545
70-18=52,64-25=39,0.5299328556113544
-69+74=5,3812*0=0,0.5299328556113543
23-18=+5,4*9/6=06,0.5299328556113543
-59+63=4,108/4=27,0.5299328556113542
0*9672=0,51-8=+43,0.5299328556113542
07-8+3=2,4*6-5=19,0.5299328556113542
0/9541=0,3*26=+78,0.5299328556113541
3*8*4=96,7/1-05=2,0.5299328556113541
0/35*6=0,47-29=18,0.529932855611354
-86+93=7,4251*0=0,0.5299328556113537
09+3-5=7,2/4*16=8,0.5299328556113537
36-4*9=0,7/1+5=12,0.5299328556113536
18+75=93,64/2*0=0,0.5299328556113535
76/02=38,9-1*4=+5,0.5299328556113535
105-7=98,4+-6/3=2,0.5299328556113534
2-9*1=-7,360/8=45,0.5299328556113534
-5+17=12,4*6/3=08,0.5299328556113533
32/4*1=8,74-+5=69,0.5299328556113533
1*9-07=2,48/16=+3,0.5299328556113532
6*1/+3=2,84-05=79,0.5299328556113532
1-0/42=1,6*9+3=57,0.5299328556113531
4+2*3=10,85-+6=79,0.5299328556113531
+25-17=8,4*9=0036,0.529932855611353
3/6*+2=1,57-09=48,0.5299328556113528
7*5+9=44,8/02-3=1,0.5299328556113528
10/5+7=9,8*4-6=26,0.5299328556113526
4*8/32=1,74+-5=69,0.5299328556113526
05-3+4=6,1/8*72=9,0.5299328556113525
+3*5-6=9,72/04=18,0.5299328556113524
0/9816=0,4+7*3=25,0.5299328556113524
5*3+0=15,72/6-4=8,0.5299328556113524
11-4/2=9,8+7*6=50,0.5299328556113523
0/8167=0,52-43=+9,0.5299328556113522
1/4*+8=2,56-37=19,0.5299328556113522
18/2-9=0,7+6*6=43,0.5299328556113521
2*+9=018,45-7*6=3,0.5299328556113521
194/97=2,3-6+08=5,0.529932855611352
6*7/14=3,9-8/02=5,0.529932855611352
12/7*0=0,85-39=46,0.5299328556113518
48/016=3,5-2*7=-9,0.5299328556113518
0/4561=0,8+7*3=29,0.5299328556113517
0/96*3=0,45-28=17,0.5299328556113516
-3+50=47,8/12*9=6,0.5299328556113514
6*1/03=2,79+05=84,0.5299328556113513
+56-7=49,0*3218=0,0.5299328556113511
054-46=8,27/3*1=9,0.5299328556113511
504/8=63,9-+2/1=7,0.529932855611351
+732*0=0,84-15=69,0.5299328556113507
02/1+7=9,63-48=15,0.5299328556113507
24-18=+6,3759*0=0,0.5299328556113503
+7*6=042,5*8-1=39,0.5299328556113502
3586*0=0,9+7-14=2,0.5299328556113502
6/+3=+02,89-15=74,0.5299328556113502
8574*0=0,9-2+6=13,0.52993285561135
0+14-9=5,92*8=736,0.5299328556113496
+7*02=14,93-65=28,0.5299328556113495
2/5*10=4,93-86=+7,0.5299328556113495
25+-8=17,6943*0=0,0.5299328556113494
3+6-04=5,72/9*1=8,0.5299328556113488
50-12=38,97-41=56,0.5299328556113487
2/1*4=+8,96-59=37,0.5299328556113486
8*+3/6=4,90-72=18,0.5299328556113485
0/46+2=2,93-15=78,0.5299328556113483
6/02*1=3,84-75=+9,0.5299328556113483
76/+38=2,9+5-4=10,0.5299328556113476
1+7-3=05,96/+2=48,0.5299328556113475
6-5+3=04,9*2/1=18,0.5299328556113474
53-46=07,9/18*4=2,0.529932855611347
6/2*1=+3,9+048=57,0.5299328556113468
0*1542=0,93+-6=87,0.5299328556113464
8+042=50,9/1*7=63,0.5299328556113461
81-54=27,93/6*0=0,0.529932855611346
3-01/1=2,9+6*8=57,0.5299328556113455
5-01*1=4,78/39=+2,0.5298764317553538
2+15/3=7,6498*0=0,0.5298764317553529
3*02/6=1,55+-48=7,0.5298764317553529
2*9+7=25,6-18/3=0,0.5298764317553527
4+2/01=6,75-8*9=3,0.5298764317553525
75-8*9=3,4+2/01=6,0.5298764317553525
24-+9=15,6378*0=0,0.5298764317553523
6/1*9=54,8-7+02=3,0.5298764317553522
073-5=68,4*2+9=17,0.5298764317553519
30/+15=2,6*7-8=34,0.5298764317553518
5/10*8=4,72-+63=9,0.5298764317553509
0*852=+0,316/4=79,0.5298764317553507
1/96*0=0,47+35=82,0.5298764317553506
+6*09=54,12+3-7=8,0.5298764317553505
186/93=2,4-7+08=5,0.5298764317553505
6-10/5=4,8*37=296,0.5298764317553504
40-+35=5,8*9/6=12,0.52987643175535
59-38=21,60-13=47,0.5298764317553499
01*5+3=8,648/9=72,0.5298764317553498
02*6-7=5,3-9+14=8,0.5298764317553497
38*2=076,54/9+1=7,0.5298764317553497
065-1=64,78/39=+2,0.5298764317553496
11-07=+4,36*2/8=9,0.5298764317553496
12+4-9=7,3685*0=0,0.5298764317553496
138/69=2,4-7+08=5,0.5298764317553496
4*9/12=3,67+-8=59,0.5298764317553496
2+1*7=+9,340/68=5,0.5298764317553495
4873*0=0,61+-2=59,0.5298764317553495
19-4*3=7,6/02+5=8,0.5298764317553494
6*1/02=3,8+49=+57,0.5298764317553494
-4*2+8=0,651/93=7,0.5298764317553492
36-029=7,54/+18=3,0.5298764317553489
0/8975=0,6*4-1=23,0.5298764317553488
2*7+5=19,340/5=68,0.5298764317553488
21-9-7=5,6*04/3=8,0.5298764317553488
49+37=86,5-3/01=2,0.5298764317553486
52+-44=8,7/1*9=63,0.5298764317553486
048/16=3,2*7-5=+9,0.5298764317553485
-5+84=79,1*06/2=3,0.5298764317553484
0*1957=0,42/3-6=8,0.5298764317553484
41-35=06,592/8=74,0.5298764317553483
10/5+7=9,5*8-4=36,0.529876431755348
1236*0=0,84-+75=9,0.529876431755348
32/4-0=8,5*9+1=46,0.529876431755348
40-13=27,85-39=46,0.529876431755348
+4*07=28,6*9-1=53,0.5298764317553479
18/9*3=6,5+4-07=2,0.5298764317553478
24-016=8,32+65=97,0.5298764317553478
2316*0=0,57-48=+9,0.5298764317553477
4/98*0=0,75-13=62,0.5298764317553477
060-2=58,3*4+7=19,0.5298764317553476
50-6=+44,8*9/1=72,0.5298764317553476
47-08=39,6*+1/2=3,0.5298764317553475
32+09=41,56/7*1=8,0.5298764317553474
6-1*4=02,9*8+3=75,0.5298764317553473
18/2*1=9,5-3+4=06,0.5298764317553472
0/3*69=0,81-24=57,0.529876431755347
+028/4=7,9*6-51=3,0.5298764317553469
+36-9=27,82*5=410,0.5298764317553469
09+16=25,43-7*5=8,0.5298764317553469
2-14/7=0,38+56=94,0.5298764317553469
26+31=57,47-19=28,0.5298764317553469
27+31=58,46-19=27,0.5298764317553469
3/6*2=+1,84-75=09,0.5298764317553469
3/6*2=01,84-75=+9,0.5298764317553469
50+-2=48,63/7/1=9,0.5298764317553469
9*6-51=3,+028/4=7,0.5298764317553469
1*42/6=7,93-8=+85,0.5298764317553468
5/1-3=+2,7*94=658,0.5298764317553468
0/9712=0,8*6-5=43,0.5298764317553467
18*3/9=6,5-07+4=2,0.5298764317553467
22-5=017,3*8/6=+4,0.5298764317553467
084/12=7,3*5+-9=6,0.5298764317553465
36*1/9=4,8+4-7=05,0.5298764317553465
2*3/1=+6,84-9=075,0.5298764317553464
546/6=91,8+2-3=07,0.5298764317553464
+62-3=59,0*7184=0,0.5298764317553463
+67-8=59,0*2134=0,0.5298764317553463
0*3872=0,16/4+5=9,0.5298764317553463
483/7=69,6+1-5=02,0.5298764317553463
57+34=91,80-56=24,0.5298764317553463
27*0/1=0,49+36=85,0.529876431755346
02*3=+06,89-14=75,0.5298764317553458
49/7-6=1,57+23=80,0.5298764317553458
048-1=47,3*+6/9=2,0.5298764317553457
3142*0=0,85+-6=79,0.5298764317553457
10+-3=07,52*9=468,0.5298764317553456
0*-715=0,368/4=92,0.5298764317553455
20+-6=14,75-8*9=3,0.5298764317553455
+84-79=5,2*3/1=06,0.5298764317553453
09-7+3=5,8*4/2=16,0.5298764317553453
8*4/2=16,09-7+3=5,0.5298764317553453
3-2+07=8,54/1/9=6,0.5298764317553452
0/8279=0,41+-6=35,0.529876431755345
0*5843=0,71-69=+2,0.5298764317553449
+02*03=6,89-14=75,0.5298764317553446
+895*0=0,61-24=37,0.5298764317553446
+9*07=63,72-58=14,0.5298764317553445
174/6=29,80-53=27,0.5298764317553445
3-+01=+2,94*7=658,0.5298764317553445
54/9-0=6,7+8-2=13,0.5298764317553445
27/9*1=3,54-06=48,0.5298764317553444
-8+57=49,3/1*02=6,0.5298764317553443
0/3214=0,67-+9=58,0.5298764317553443
074-5=69,3*8+1=25,0.5298764317553443
-8+57=49,62/031=2,0.5298764317553442
6+028=34,93-18=75,0.5298764317553442
041-6=35,8*9+2=74,0.5298764317553439
+8-1/1=7,59*4=236,0.5298764317553438
34+57=91,6-08/2=2,0.5298764317553437
36/9+0=4,82-15=67,0.5298764317553437
0*3146=0,8-27/9=5,0.5298764317553433
2/79*0=0,63-15=48,0.5298764317553429
80-+4=76,9+2*3=15,0.5298764317553429
69/4*0=0,85-72=13,0.5298764317553428
7-03/1=4,9*6+2=56,0.5298764317553428
+38-37=1,92*5=460,0.5298764317553426
83*0/6=0,95-24=71,0.5298764317553425
3/1+01=4,9*8-5=67,0.5298764317553418
-7+50=43,8/12*9=6,0.5298764317553414
+4*03=12,9*8-67=5,0.5298764317553412
4-24/6=0,9*8+3=75,0.5298764317553409
65-58=+7,9/12*4=3,0.5298764317553408
40-27=13,98-46=52,0.5298764317553405
6*+1/2=3,94-089=5,0.52987643175534
24+63=87,91/5*0=0,0.5298764317553397
4/+2*3=6,97-15=82,0.5298764317553396
438*0=+0,96-71=25,0.5298764317553388
238*0=+0,97-56=41,0.5298764317553377
16/2-0=8,4+7*7=53,0.5298200078993484
2+0/38=2,4*6-5=19,0.5298200078993479
1*9/03=3,62-+8=54,0.529820007899347
14/2=+07,3*8-9=15,0.5298200078993466
07+8-9=6,4*2+5=13,0.5298200078993462
3/7*21=9,50-44=+6,0.5298200078993461
27/3-3=6,4+5*1=09,0.5298200078993458
+57+3=60,2*18/9=4,0.5298200078993457
3/1+2=05,7*69=483,0.5298200078993454
0+12-7=5,4*92=368,0.5298200078993452
1/3*06=2,84-+9=75,0.529820007899345
258/43=6,3-9+7=01,0.529820007899345
26/2-9=4,5+1*3=08,0.529820007899345
12/6+5=7,4*8-29=3,0.5298200078993448
51/3-8=9,7*8+4=60,0.5298200078993446
3*2-2=04,7+16/8=9,0.5298200078993444
1+76*0=1,34/2-9=8,0.5298200078993442
10-4+1=7,2*36/8=9,0.5298200078993442
36/4-5=4,8*+09=72,0.5298200078993442
102-7=95,4/8*+6=3,0.5298200078993441
26/2-5=8,3+4*1=07,0.529820007899344
4-28/7=0,56+35=91,0.529820007899344
108/54=2,6*+2-3=9,0.5298200078993437
+42/3=14,67-58=09,0.5298200078993436
-2+3+5=6,7*14=098,0.5298200078993435
0/8369=0,15-2*4=7,0.5298200078993435
0/9*57=0,61+23=84,0.5298200078993435
07*12=84,35-9=+26,0.5298200078993435
4+8-09=3,56*1/7=8,0.5298200078993435
1+27/9=4,8356*0=0,0.5298200078993434
-47+50=3,8*9/12=6,0.5298200078993432
+253*0=0,67-19=48,0.5298200078993432
51*0+4=4,736/8=92,0.5298200078993432
24/6+5=9,7381*0=0,0.529820007899343
24/3-0=8,8*6+9=57,0.5298200078993429
+60-52=8,4*3+7=19,0.5298200078993428
3*67=201,8+5-+9=4,0.5298200078993428
053-47=6,1+9*9=82,0.5298200078993426
05+69=74,1/4*32=8,0.5298200078993425
4*3+6=18,72/9-5=3,0.5298200078993425
+57-9=48,3*2/1=06,0.5298200078993424
+72-9=63,5*8/10=4,0.5298200078993424
2+3+5=10,78/6-4=9,0.5298200078993424
57-19=38,6/+3*2=4,0.5298200078993424
7*93=651,7-40/8=2,0.5298200078993424
074+2=76,8*3-15=9,0.5298200078993422
0/3784=0,6*5-9=21,0.5298200078993421
0/7895=0,4*6-3=21,0.5298200078993421
035-29=6,18*+4=72,0.5298200078993421
1+63/9=8,4-72*0=4,0.5298200078993421
0/8916=0,4*7-5=23,0.529820007899342
6*8/1=48,7-03+5=9,0.529820007899342
95-27=68,50-34=16,0.529820007899342
+87/3=29,0*6514=0,0.5298200078993419
46+39=85,40-27=13,0.5298200078993419
0*4873=0,25+-19=6,0.5298200078993418
4/2+01=3,65-7*8=9,0.5298200078993418
024-8=16,8*7+3=59,0.5298200078993417
416/8=52,7*09=+63,0.5298200078993416
18/9+4=6,35-27=08,0.5298200078993415
5821*0=0,73+-9=64,0.5298200078993415
-4/2+3=1,7*94=658,0.5298200078993414
0*7/41=0,25+68=93,0.5298200078993414
12/9*3=4,65-08=57,0.5298200078993414
41-35=06,32+57=89,0.5298200078993414
0/3295=0,4*17=+68,0.5298200078993412
0/-263=0,47+51=98,0.5298200078993411
+90/5=18,61-37=24,0.529820007899341
0/3429=0,5+7*8=61,0.529820007899341
5/1*6=30,8*9+2=74,0.529820007899341
1+6-02=5,483/69=7,0.5298200078993409
3*14=+42,90/6-7=8,0.5298200078993409
12/8*6=9,50+-47=3,0.5298200078993407
4*5-8=12,6+9/09=7,0.5298200078993406
51-43=08,35+62=97,0.5298200078993406
-05+12=7,3*4*8=96,0.5298200078993405
06+7-5=8,9*4/12=3,0.5298200078993403
6/3*1=02,84-+75=9,0.5298200078993403
39+17=56,60-12=48,0.52982000789934
-87+93=6,0*1245=0,0.5298200078993399
1-4+08=5,392/7=56,0.5298200078993398
10*3/6=5,91-+7=84,0.5298200078993398
51+-8=43,7962*0=0,0.5298200078993398
8*37=296,9-4/01=5,0.5298200078993398
+732*0=0,84-19=65,0.5298200078993397
096/8=12,5+8*4=37,0.5298200078993397
342/6=57,90-89=+1,0.5298200078993397
+17*4=68,95-2=093,0.5298200078993396
0*7863=0,51+-9=42,0.5298200078993396
0/4683=0,5+2*7=19,0.5298200078993396
0/5*93=0,68-47=21,0.5298200078993396
70-21=49,63-48=15,0.5298200078993396
793*+0=0,85-24=61,0.5298200078993396
+45-39=6,0*8127=0,0.5298200078993391
034/17=2,9*8-7=65,0.5298200078993391
15-1*6=9,32/+04=8,0.5298200078993391
18/4*2=9,3+57=+60,0.5298200078993391
+46-39=7,0*8215=0,0.529820007899339
+45-36=9,0*8217=0,0.5298200078993388
07*9=+63,43-25=18,0.5298200078993388
671*0=+0,92-58=34,0.5298200078993388
86*5=430,9-2/1=+7,0.5298200078993388
27+-8=19,5364*0=0,0.5298200078993387
-47+53=6,0*2189=0,0.5298200078993386
90-32=58,46-19=27,0.5298200078993386
24-+6=18,9537*0=0,0.5298200078993383
09*+3=27,65-18=47,0.5298200078993381
18/2*1=9,7+4-6=05,0.5298200078993381
32+58=90,7/3*6=14,0.5298200078993381
82-67=15,94*0/3=0,0.5298200078993381
+6*12=72,8-45/9=3,0.529820007899338
0*7953=0,24-+16=8,0.529820007899338
2-5+7=04,9/18*6=3,0.5298200078993379
21/7+0=3,85-36=49,0.5298200078993378
4/8*+2=1,96-39=57,0.5298200078993378
40/8+1=6,89-37=52,0.5298200078993376
73+21=94,8/56*0=0,0.5298200078993376
57/3=+19,8+2-04=6,0.5298200078993375
3/7*14=6,92-07=85,0.5298200078993374
430/86=5,9*1-2=+7,0.5298200078993374
-9+57=48,2/6*03=1,0.529820007899337
0*6725=0,9+8-14=3,0.5298200078993369
02/2+6=7,9*4-5=31,0.5298200078993369
38+14=52,67-29=38,0.5298200078993369
50+-8=42,63/9*1=7,0.5298200078993367
0*5372=0,9-48/6=1,0.5298200078993363
26*03=78,9/1-5=+4,0.5298200078993361
29-7*3=8,36+05=41,0.5298200078993361
90-52=38,46-27=19,0.529820007899336
+59-56=3,04*18=72,0.5298200078993356
03-4+2=1,9*8-65=7,0.5298200078993351
1+14-8=7,9*2/03=6,0.5298200078993347
1*24/4=6,9-5+3=07,0.5298200078993343
74-58=16,9/09+2=3,0.529820007899334
4/2*5=10,93-87=+6,0.5298200078993333
52/4=+13,9+6-8=07,0.5298200078993328
61/4*0=0,98-75=23,0.5298200078993323
3-8+9=04,7/21*6=2,0.5297635840433449
1+18/3=7,6*9-4=50,0.5297635840433437
1+3/01=4,5*7-26=9,0.5297635840433412
+2*6/4=3,105-98=7,0.529763584043341
4*10/5=8,7+29=036,0.529763584043341
2*03/1=6,79-+5=74,0.5297635840433402
4+4-05=3,6*12/8=9,0.5297635840433401
2*+7-8=6,413/7=59,0.5297635840433396
2+8/2=06,7*5-1=34,0.529763584043339
3*2-1=+5,76/19=04,0.529763584043339
5*9-7=38,6+0/21=6,0.5297635840433388
392/7=56,8*1-+4=4,0.5297635840433387
0*+871=0,236/59=4,0.5297635840433386
52/13=04,57-6*8=9,0.5297635840433381
27*1/9=3,6-5+4=05,0.5297635840433379
56-8=+48,7*9/3=21,0.5297635840433379
65/5=+13,7*4-20=8,0.5297635840433379
16/2=+08,39-5*7=4,0.5297635840433378
6-2+1=05,8*4+7=39,0.5297635840433378
16*2/4=8,7-9+5=+3,0.5297635840433377
4*018=72,6-3/+3=5,0.5297635840433376
-79+84=5,1/03*6=2,0.5297635840433375
168/7=24,5*3-9=+6,0.5297635840433375
-53+60=7,2*18/9=4,0.5297635840433373
0*6891=0,42-+35=7,0.5297635840433371
2*48=096,3-7+5=01,0.5297635840433368
5+4-06=3,8/1*9=72,0.5297635840433368
01*9-4=5,39+28=67,0.5297635840433367
3/1+-1=2,84*9=756,0.5297635840433367
45-+9=36,7*4/1=28,0.5297635840433366
0/7348=0,6*5-29=1,0.5297635840433363
1548*0=0,36-29=+7,0.5297635840433363
2*04/1=8,79+-73=6,0.5297635840433363
23-+4=19,56/+7=08,0.5297635840433363
03/1+5=8,4*7-6=22,0.5297635840433361
068/4=17,5+3*8=29,0.5297635840433361
534/6=89,7+-2*3=1,0.5297635840433361
-75+84=9,2*3/1=06,0.529763584043336
0*6895=0,32/4-1=7,0.529763584043336
079+3=82,4*6-19=5,0.5297635840433359
65+24=89,40-23=17,0.5297635840433359
1689*0=0,42-+5=37,0.5297635840433357
3*9/27=1,8+04-6=6,0.5297635840433357
0*7865=0,23+-19=4,0.5297635840433356
49+36=85,7*1-2=05,0.5297635840433356
02*4-3=5,13+76=89,0.5297635840433352
1*9+-7=2,534/89=6,0.529763584043335
31/8*0=0,75-49=26,0.529763584043335
64+25=89,40-27=13,0.529763584043335
38/02=19,7+4-5=06,0.5297635840433348
-08+2=-6,7*59=413,0.5297635840433346
019*3=57,24+-6=18,0.5297635840433346
24*1/3=8,9-7+05=7,0.5297635840433345
29+05=34,8*7/56=1,0.5297635840433345
4*3=+012,79--6=85,0.5297635840433345
0/8365=0,14+2-9=7,0.5297635840433343
1*2*+3=6,84-05=79,0.5297635840433343
47-8=039,6/15*5=2,0.5297635840433343
09/1-4=5,2*38=+76,0.5297635840433342
1+07-6=2,356/4=89,0.5297635840433342
6+8-9=05,7/21*3=1,0.5297635840433342
2/4*16=8,3+09-5=7,0.5297635840433341
7/1+-5=2,96*4=384,0.5297635840433341
146/73=2,8-9+06=5,0.529763584043334
+0/965=0,4*78=312,0.5297635840433339
13+65=78,49*0/2=0,0.5297635840433339
0*6829=0,5-14/7=3,0.5297635840433337
10*2/4=5,86+-7=79,0.5297635840433337
146/2=73,6+8-5=09,0.5297635840433336
7-05/5=6,9*4+2=38,0.5297635840433336
0*5/72=0,19+64=83,0.5297635840433335
18/4*2=9,63+-7=56,0.5297635840433335
36+58=94,7-5/1=02,0.5297635840433333
-7+35=28,0*6914=0,0.5297635840433332
0/+271=0,89*4=356,0.5297635840433332
1942*0=0,73-68=+5,0.529763584043333
05+8/2=9,61-27=34,0.5297635840433328
24-+15=9,78/026=3,0.5297635840433328
45*8=360,9-+2/1=7,0.5297635840433328
72-3=+69,8/1*5=40,0.5297635840433327
36/2=+18,6*9-0=54,0.5297635840433326
0/5*89=0,24+37=61,0.5297635840433325
236/59=4,8+1-2=07,0.5297635840433322
43/6*0=0,97-15=82,0.5297635840433322
7*4-5=23,80/16=+5,0.5297635840433322
0/6439=0,25-+8=17,0.5297635840433321
1/6*54=9,2+08-7=3,0.5297635840433321
8*+1/4=2,79-073=6,0.5297635840433321
0/4586=0,3*7-12=9,0.5297635840433319
0/7*13=0,89-24=65,0.5297635840433319
38/+19=2,6+5-07=4,0.5297635840433319
45-+37=8,9216*0=0,0.5297635840433319
5*1+02=7,68/4-9=8,0.5297635840433319
75-62=13,984*+0=0,0.5297635840433316
48/3-9=7,5+2-01=6,0.5297635840433315
065-7=58,9/3*4=12,0.5297635840433313
017*2=34,67-58=+9,0.5297635840433312
59+16=75,8-20/4=3,0.5297635840433311
-9+56=47,0*2381=0,0.529763584043331
18/03=+6,95-71=24,0.5297635840433309
041-6=35,39*2=+78,0.5297635840433305
174/29=6,8+-5-3=0,0.5297635840433305
05-6+4=3,9*8/72=1,0.5297635840433303
32+46=78,95*0/1=0,0.5297635840433302
06+65=71,8/24*9=3,0.5297635840433301
-7+46=39,82*5=410,0.52976358404333
6/2+5=08,97-84=13,0.52976358404333
083-79=4,5+6*2=17,0.5297635840433297
1*16/8=2,9-7+3=05,0.5297635840433296
207/3=69,9*+1-4=5,0.5297635840433295
+2*+5=10,483/69=7,0.5297635840433292
51-+8=43,9/2*6=27,0.5297635840433292
13-+08=5,9*6/2=27,0.5297635840433288
18+76=94,80-57=23,0.5297635840433288
-7+60=53,192/8=24,0.5297635840433282
86*5=430,9/1-7=+2,0.5297635840433282
6*8/4=12,9-+5+3=7,0.529763584043328
8-3+02=7,9/54*6=1,0.529763584043328
-985*0=0,26+17=43,0.5297635840433279
7/1*6=42,98+5=103,0.5297635840433278
-8+56=48,9*7/21=3,0.5297635840433277
90-76=14,37+52=89,0.5297635840433277
54/18=+3,9*1-07=2,0.5297635840433252
0/6473=0,9+8-5=12,0.5297635840433249
5*1+-3=2,98/14=07,0.5297635840433249
3*+16=48,9-8/2=05,0.5297635840433246
5+-2*1=3,609/87=7,0.529707160187337
3*9+8=35,6-2/01=4,0.5297071601873362
40*1/8=5,73+-9=64,0.5297071601873352
+19*3=57,24-018=6,0.5297071601873347
02-5+7=4,3/9*18=6,0.5297071601873345
104/13=8,2*7-+9=5,0.5297071601873338
0/98+6=6,47-12=35,0.5297071601873331
3*+29=87,6-2/01=4,0.529707160187333
4/18*9=2,60-3=+57,0.5297071601873329
026*3=78,40/5+1=9,0.5297071601873328
-75+84=9,1*6/2=03,0.5297071601873325
+6*09=54,3-7+12=8,0.5297071601873325
1+2*02=5,48/3-7=9,0.5297071601873322
075+9=84,6*4-3=21,0.5297071601873319
-6+75=69,24*1/3=8,0.5297071601873313
02*5-7=3,4+18/9=6,0.5297071601873313
1*7+02=9,42/3-8=6,0.5297071601873312
09-6+2=5,37*4=148,0.5297071601873311
2-0/91=2,6*7+3=45,0.5297071601873308
4-0/38=4,7*6+9=51,0.5297071601873308
50-14=36,67-39=28,0.5297071601873308
5/1+4=09,67-38=29,0.5297071601873304
-53+60=7,4*9/18=2,0.5297071601873303
0*5847=0,6+9-12=3,0.5297071601873303
035-27=8,1+9*5=46,0.5297071601873303
38*5=190,7+-2/2=6,0.5297071601873303
41-35=06,37+52=89,0.5297071601873303
6+1*03=9,72/8-4=5,0.5297071601873303
60/5-4=8,8*2+3=19,0.5297071601873303
+84-75=9,1*6/02=3,0.5297071601873302
46-5*9=1,78/+3=26,0.5297071601873301
7*4-3=25,31+67=98,0.52970716018733
0/9631=0,4*8-25=7,0.5297071601873299
087+4=91,5*6-7=23,0.5297071601873299
1-7+9=03,258/43=6,0.5297071601873299
30/6+1=6,8*7-4=52,0.5297071601873299
4/12*9=3,65+-8=57,0.5297071601873299
2674*0=0,3+18/9=5,0.5297071601873298
3*+2/1=6,84+-9=75,0.5297071601873294
5+4-08=1,623/7=89,0.5297071601873293
05+8/2=9,77-41=36,0.5297071601873292
1*36/9=4,092-85=7,0.5297071601873292
3/6*18=9,7-4+2=05,0.5297071601873291
6/54*9=1,82-09=73,0.5297071601873291
+021/3=7,58-6*9=4,0.529707160187329
02*6-7=5,49+32=81,0.529707160187329
3*6-5=13,8/04+7=9,0.529707160187329
5*3+6=21,8-04/4=7,0.529707160187329
0*9784=0,31+-25=6,0.5297071601873288
729*0=+0,81-36=45,0.5297071601873288
19-2*6=7,3+8/8=04,0.5297071601873287
0/891=+0,7*52=364,0.5297071601873286
50-38=12,46-19=27,0.5297071601873286
03+2*1=5,648/72=9,0.5297071601873284
35-26=+9,4178*0=0,0.5297071601873283
3528*0=0,76/+4=19,0.5297071601873282
72+-3=69,8/4*5=10,0.5297071601873282
+2*3/6=1,84-79=05,0.5297071601873281
+56-47=9,02*18=36,0.529707160187328
